Query_ID	Target_ID	Optimal_Offset	p-value	E-value	Overlap	Strand
filter25 	MA0742.1 Klf12	0.0	3.2109e-04	1.6665e-01	14.0	+
filter25 	MA0745.1 SNAI2	-4.0	9.4869e-02	4.9237e+01	9.0	-
filter25 	MA0746.1 SP3	-1.0	2.2308e-07	1.1578e-04	11.0	+
filter25 	MA0747.1 SP8	-1.0	7.9074e-06	4.1039e-03	12.0	+
filter25 	MA0748.1 YY2	-2.0	1.6460e-02	8.5428e+00	11.0	+
filter25 	MA0750.1 ZBTB7A	-2.0	2.7019e-02	1.4023e+01	12.0	+
filter25 	MA0751.1 ZIC4	-2.0	2.4653e-03	1.2795e+00	12.0	+
filter25 	MA0753.1 ZNF740	-2.0	3.7284e-05	1.9350e-02	10.0	+
filter25 	MA0767.1 GCM2	-1.0	2.3374e-02	1.2131e+01	10.0	-
filter25 	MA0800.1 EOMES	0.0	3.0015e-02	1.5578e+01	13.0	-
filter25 	MA0801.1 MGA	-2.0	8.3409e-02	4.3289e+01	8.0	-
filter25 	MA0807.1 TBX5	-2.0	4.0829e-02	2.1190e+01	8.0	-
filter25 	MA0810.1 TFAP2A(var.2)	-5.0	3.1780e-02	1.6494e+01	9.0	+
filter25 	MA0811.1 TFAP2B	-5.0	5.6263e-02	2.9200e+01	9.0	+
filter25 	MA0813.1 TFAP2B(var.3)	-5.0	6.4691e-02	3.3575e+01	9.0	+
filter25 	MA0815.1 TFAP2C(var.3)	-5.0	7.1290e-02	3.7000e+01	9.0	-
filter25 	MA0824.1 ID4	-3.0	8.7902e-02	4.5621e+01	10.0	+
filter25 	MA0830.1 TCF4	-3.0	4.2963e-02	2.2298e+01	10.0	+
filter25 	MA0872.1 TFAP2A(var.3)	-5.0	6.7921e-02	3.5251e+01	9.0	-
filter25 	MA1099.1 Hes1	-3.0	2.7706e-02	1.4379e+01	10.0	+
filter26 	MA0014.2 PAX5	1.0	7.2337e-03	3.7543e+00	11.0	+
filter26 	MA0030.1 FOXF2	3.0	1.0598e-02	5.5004e+00	11.0	+
filter26 	MA0031.1 FOXD1	-2.0	1.3818e-02	7.1714e+00	8.0	+
filter26 	MA0032.2 FOXC1	1.0	3.2115e-02	1.6667e+01	10.0	+
filter26 	MA0033.2 FOXL1	-2.0	4.3786e-02	2.2725e+01	7.0	+
filter26 	MA0040.1 Foxq1	-1.0	1.7839e-02	9.2585e+00	10.0	-
filter26 	MA0042.2 FOXI1	-2.0	5.2024e-02	2.7000e+01	7.0	+
filter26 	MA0047.2 Foxa2	3.0	4.1233e-02	2.1400e+01	9.0	-
filter26 	MA0060.2 NFYA	5.0	1.7776e-02	9.2258e+00	11.0	-
filter26 	MA0067.1 Pax2	-1.0	8.3080e-02	4.3118e+01	8.0	+
filter26 	MA0089.1 MAFG::NFE2L1	-2.0	2.7113e-02	1.4071e+01	6.0	-
filter26 	MA0099.2 FOS::JUN	1.0	4.3786e-02	2.2725e+01	6.0	-
filter26 	MA0117.2 Mafb	-1.0	7.6982e-09	3.9954e-06	10.0	-
filter26 	MA0131.2 HINFP	2.0	4.6026e-02	2.3887e+01	10.0	+
filter26 	MA0138.2 REST	-2.0	6.8330e-02	3.5463e+01	9.0	+
filter26 	MA0140.2 GATA1::TAL1	8.0	5.7557e-02	2.9872e+01	10.0	+
filter26 	MA0142.1 Pou5f1::Sox2	-2.0	9.4635e-02	4.9116e+01	9.0	-
filter26 	MA0148.3 FOXA1	2.0	1.3775e-02	7.1492e+00	11.0	-
filter26 	MA0150.2 Nfe2l2	6.0	2.6625e-03	1.3818e+00	9.0	+
filter26 	MA0157.2 FOXO3	-2.0	4.1071e-02	2.1316e+01	8.0	+
filter26 	MA0159.1 RARA::RXRA	0.0	5.8733e-02	3.0482e+01	11.0	+
filter26 	MA0462.1 BATF::JUN	1.0	3.0332e-02	1.5742e+01	10.0	-
filter26 	MA0476.1 FOS	3.0	3.5960e-02	1.8663e+01	8.0	-
filter26 	MA0477.1 FOSL1	3.0	6.5215e-02	3.3847e+01	8.0	+
filter26 	MA0478.1 FOSL2	2.0	3.5960e-02	1.8663e+01	9.0	-
filter26 	MA0480.1 Foxo1	-1.0	6.8686e-02	3.5648e+01	10.0	-
filter26 	MA0481.1 FOXP1	3.0	2.1258e-02	1.1033e+01	11.0	+
filter26 	MA0488.1 JUN	3.0	5.6920e-02	2.9542e+01	10.0	-
filter26 	MA0489.1 JUN(var.2)	2.0	1.0598e-02	5.5004e+00	11.0	-
filter26 	MA0490.1 JUNB	2.0	3.8031e-02	1.9738e+01	9.0	-
filter26 	MA0491.1 JUND	3.0	8.8498e-02	4.5931e+01	8.0	-
filter26 	MA0492.1 JUND(var.2)	4.0	1.2125e-02	6.2927e+00	11.0	-
filter26 	MA0494.1 Nr1h3::Rxra	7.0	2.6372e-02	1.3687e+01	11.0	+
filter26 	MA0495.1 MAFF	3.0	-3.1219e-13	-1.6203e-10	11.0	+
filter26 	MA0496.1 MAFK	2.0	1.1990e-13	6.2230e-11	11.0	+
filter26 	MA0498.2 MEIS1	0.0	7.2563e-02	3.7660e+01	7.0	-
filter26 	MA0499.1 Myod1	1.0	7.7837e-02	4.0397e+01	11.0	-
filter26 	MA0500.1 Myog	-1.0	8.8498e-02	4.5931e+01	10.0	-
filter26 	MA0501.1 MAF::NFE2	2.0	1.3347e-05	6.9272e-03	11.0	+
filter26 	MA0521.1 Tcf12	-1.0	8.8498e-02	4.5931e+01	10.0	-
filter26 	MA0591.1 Bach1::Mafk	5.0	4.2452e-04	2.2032e-01	10.0	+
filter26 	MA0593.1 FOXP2	0.0	2.0728e-03	1.0758e+00	11.0	+
filter26 	MA0605.1 Atf3	0.0	4.5980e-02	2.3864e+01	8.0	-
filter26 	MA0610.1 DMRT3	0.0	7.2313e-02	3.7531e+01	11.0	+
filter26 	MA0612.1 EMX1	-1.0	2.6690e-02	1.3852e+01	10.0	-
filter26 	MA0613.1 FOXG1	-2.0	2.8986e-02	1.5044e+01	8.0	+
filter26 	MA0614.1 Foxj2	-2.0	1.1375e-02	5.9037e+00	8.0	+
filter26 	MA0621.1 mix-a	0.0	7.6103e-02	3.9497e+01	11.0	+
filter26 	MA0627.1 Pou2f3	0.0	9.9732e-02	5.1761e+01	11.0	+
filter26 	MA0628.1 POU6F1	-1.0	4.6921e-02	2.4352e+01	10.0	-
filter26 	MA0629.1 Rhox11	4.0	2.8049e-02	1.4557e+01	11.0	-
filter26 	MA0631.1 Six3	6.0	8.0740e-02	4.1904e+01	11.0	+
filter26 	MA0635.1 BARHL2	-1.0	6.1337e-02	3.1834e+01	10.0	+
filter26 	MA0644.1 ESX1	-1.0	9.2287e-02	4.7897e+01	10.0	-
filter26 	MA0648.1 GSC	-1.0	6.4638e-02	3.3547e+01	10.0	+
filter26 	MA0659.1 MAFG	8.0	5.9992e-08	3.1136e-05	11.0	-
filter26 	MA0661.1 MEOX1	-1.0	3.3599e-02	1.7438e+01	10.0	+
filter26 	MA0662.1 MIXL1	-1.0	6.8092e-02	3.5340e+01	10.0	-
filter26 	MA0670.1 NFIA	-1.0	1.3735e-02	7.1284e+00	10.0	-
filter26 	MA0671.1 NFIX	-2.0	5.2108e-02	2.7044e+01	9.0	-
filter26 	MA0675.1 NKX6-2	-2.0	8.3080e-02	4.3118e+01	8.0	+
filter26 	MA0682.1 Pitx1	-2.0	6.7389e-02	3.4975e+01	8.0	+
filter26 	MA0684.1 RUNX3	-1.0	8.3524e-02	4.3349e+01	10.0	+
filter26 	MA0691.1 TFAP4	-2.0	4.9541e-02	2.5712e+01	9.0	-
filter26 	MA0706.1 MEOX2	-1.0	4.4677e-03	2.3187e+00	10.0	+
filter26 	MA0707.1 MNX1	-1.0	3.7612e-02	1.9520e+01	10.0	+
filter26 	MA0711.1 OTX1	-2.0	8.3080e-02	4.3118e+01	8.0	+
filter26 	MA0712.1 OTX2	-2.0	8.7451e-02	4.5387e+01	8.0	+
filter26 	MA0714.1 PITX3	-1.0	5.8031e-02	3.0118e+01	9.0	+
filter26 	MA0719.1 RHOXF1	-2.0	3.6626e-02	1.9009e+01	8.0	+
filter26 	MA0722.1 VAX1	-2.0	8.7451e-02	4.5387e+01	8.0	-
filter26 	MA0723.1 VAX2	-2.0	8.3080e-02	4.3118e+01	8.0	-
filter26 	MA0738.1 HIC2	-1.0	7.5431e-02	3.9149e+01	9.0	-
filter26 	MA0766.1 GATA5	-1.0	7.8894e-02	4.0946e+01	8.0	-
filter26 	MA0785.1 POU2F1	-1.0	7.7966e-02	4.0464e+01	10.0	-
filter26 	MA0786.1 POU3F1	0.0	2.1926e-02	1.1380e+01	11.0	-
filter26 	MA0787.1 POU3F2	0.0	4.3572e-02	2.2614e+01	11.0	-
filter26 	MA0788.1 POU3F3	0.0	2.4511e-02	1.2721e+01	11.0	-
filter26 	MA0793.1 POU6F2	0.0	3.3599e-02	1.7438e+01	10.0	+
filter26 	MA0835.1 BATF3	5.0	8.8714e-02	4.6042e+01	9.0	-
filter26 	MA0839.1 CREB3L1	5.0	4.4671e-02	2.3184e+01	9.0	+
filter26 	MA0842.1 NRL	-2.0	5.9891e-08	3.1084e-05	9.0	-
filter26 	MA0845.1 FOXB1	1.0	8.4190e-02	4.3695e+01	10.0	+
filter26 	MA0846.1 FOXC2	1.0	1.3538e-03	7.0261e-01	11.0	+
filter26 	MA0847.1 FOXD2	-2.0	5.2024e-02	2.7000e+01	7.0	+
filter26 	MA0848.1 FOXO4	-2.0	2.8836e-02	1.4966e+01	7.0	+
filter26 	MA0849.1 FOXO6	-2.0	3.4580e-02	1.7947e+01	7.0	+
filter26 	MA0850.1 FOXP3	-2.0	4.1305e-02	2.1437e+01	7.0	+
filter26 	MA0851.1 Foxj3	3.0	7.3576e-03	3.8186e+00	11.0	+
filter26 	MA0852.1 Foxk1	3.0	3.5464e-02	1.8406e+01	11.0	+
filter26 	MA0877.1 Barhl1	-1.0	8.7814e-02	4.5576e+01	10.0	+
filter26 	MA0883.1 Dmbx1	2.0	7.6647e-02	3.9780e+01	11.0	-
filter26 	MA0884.1 DUXA	3.0	4.8423e-02	2.5132e+01	10.0	+
filter26 	MA0886.1 EMX2	-1.0	9.6949e-02	5.0317e+01	10.0	-
filter26 	MA0887.1 EVX1	-1.0	4.2041e-02	2.1819e+01	10.0	-
filter26 	MA0888.1 EVX2	-1.0	3.7612e-02	1.9520e+01	10.0	+
filter26 	MA0891.1 GSC2	-1.0	4.2041e-02	2.1819e+01	10.0	+
filter26 	MA0892.1 GSX1	-1.0	3.9772e-02	2.0642e+01	10.0	+
filter26 	MA0893.1 GSX2	-1.0	3.5555e-02	1.8453e+01	10.0	+
filter26 	MA0896.1 Hmx1	-2.0	7.6647e-02	3.9780e+01	9.0	+
filter26 	MA0900.1 HOXA2	-1.0	5.5166e-02	2.8631e+01	10.0	+
filter26 	MA0902.1 HOXB2	-1.0	2.3735e-02	1.2318e+01	10.0	+
filter26 	MA0903.1 HOXB3	-1.0	3.1738e-02	1.6472e+01	10.0	+
filter26 	MA0905.1 HOXC10	-2.0	9.2287e-02	4.7897e+01	9.0	+
filter26 	MA0912.1 Hoxd3	1.0	5.3273e-02	2.7649e+01	11.0	-
filter27 	MA0039.2 Klf4	-2.0	1.3278e-04	6.8912e-02	9.0	+
filter27 	MA0056.1 MZF1	-6.0	4.0286e-02	2.0909e+01	5.0	+
filter27 	MA0057.1 MZF1(var.2)	-1.0	7.5269e-03	3.9065e+00	10.0	+
filter27 	MA0065.2 Pparg::Rxra	0.0	4.7338e-02	2.4568e+01	11.0	+
filter27 	MA0073.1 RREB1	0.0	7.4974e-03	3.8911e+00	11.0	-
filter27 	MA0079.3 SP1	-1.0	5.0782e-11	2.6356e-08	10.0	-
filter27 	MA0103.2 ZEB1	-2.0	8.2147e-02	4.2634e+01	9.0	-
filter27 	MA0130.1 ZNF354C	-5.0	4.0286e-02	2.0909e+01	6.0	-
filter27 	MA0139.1 CTCF	8.0	2.8364e-02	1.4721e+01	11.0	+
filter27 	MA0146.2 Zfx	-1.0	6.7638e-02	3.5104e+01	10.0	+
filter27 	MA0155.1 INSM1	1.0	6.7497e-02	3.5031e+01	11.0	+
filter27 	MA0162.2 EGR1	2.0	9.9101e-08	5.1433e-05	11.0	-
filter27 	MA0258.2 ESR2	-2.0	8.9682e-02	4.6545e+01	9.0	-
filter27 	MA0467.1 Crx	0.0	8.3517e-02	4.3346e+01	11.0	+
filter27 	MA0470.1 E2F4	-3.0	1.1924e-02	6.1888e+00	8.0	+
filter27 	MA0471.1 E2F6	-3.0	2.0047e-03	1.0404e+00	8.0	+
filter27 	MA0472.2 EGR2	2.0	5.2010e-02	2.6993e+01	9.0	-
filter27 	MA0493.1 Klf1	-2.0	4.1107e-03	2.1334e+00	9.0	-
filter27 	MA0504.1 NR2C2	-1.0	4.2327e-02	2.1968e+01	10.0	+
filter27 	MA0516.1 SP2	3.0	7.1477e-11	3.7097e-08	11.0	-
filter27 	MA0522.2 TCF3	0.0	5.8629e-02	3.0428e+01	10.0	-
filter27 	MA0524.2 TFAP2C	4.0	2.7813e-02	1.4435e+01	8.0	-
filter27 	MA0528.1 ZNF263	8.0	3.2822e-05	1.7034e-02	11.0	+
filter27 	MA0597.1 THAP1	0.0	2.7503e-03	1.4274e+00	9.0	-
filter27 	MA0599.1 KLF5	-2.0	2.9253e-06	1.5183e-03	9.0	-
filter27 	MA0632.1 Tcfl5	0.0	1.7387e-02	9.0239e+00	10.0	-
filter27 	MA0637.1 CENPB	5.0	7.5561e-03	3.9216e+00	10.0	-
filter27 	MA0645.1 ETV6	-1.0	5.8629e-02	3.0428e+01	10.0	+
filter27 	MA0657.1 KLF13	4.0	9.3857e-03	4.8712e+00	11.0	-
filter27 	MA0685.1 SP4	2.0	1.3935e-03	7.2320e-01	11.0	-
filter27 	MA0687.1 SPIC	3.0	8.3276e-02	4.3220e+01	11.0	+
filter27 	MA0694.1 ZBTB7B	-1.0	6.4036e-02	3.3235e+01	10.0	-
filter27 	MA0695.1 ZBTB7C	-1.0	8.5942e-03	4.4604e+00	10.0	-
filter27 	MA0696.1 ZIC1	3.0	1.5112e-02	7.8431e+00	11.0	-
filter27 	MA0697.1 ZIC3	4.0	5.3825e-03	2.7935e+00	11.0	-
filter27 	MA0732.1 EGR3	4.0	1.0504e-02	5.4513e+00	11.0	-
filter27 	MA0733.1 EGR4	5.0	1.9490e-03	1.0115e+00	11.0	-
filter27 	MA0736.1 GLIS2	-1.0	1.5112e-02	7.8431e+00	10.0	-
filter27 	MA0737.1 GLIS3	3.0	7.5110e-02	3.8982e+01	11.0	-
filter27 	MA0738.1 HIC2	0.0	4.5188e-02	2.3453e+01	9.0	-
filter27 	MA0740.1 KLF14	1.0	4.0006e-04	2.0763e-01	11.0	-
filter27 	MA0741.1 KLF16	-1.0	6.9521e-05	3.6082e-02	10.0	-
filter27 	MA0742.1 Klf12	2.0	1.4558e-03	7.5555e-01	11.0	-
filter27 	MA0745.1 SNAI2	0.0	6.6458e-02	3.4492e+01	9.0	+
filter27 	MA0746.1 SP3	-1.0	2.8603e-06	1.4845e-03	10.0	-
filter27 	MA0747.1 SP8	0.0	1.9398e-05	1.0068e-02	11.0	-
filter27 	MA0748.1 YY2	0.0	1.3530e-02	7.0218e+00	11.0	-
filter27 	MA0750.1 ZBTB7A	1.0	6.7497e-02	3.5031e+01	11.0	-
filter27 	MA0751.1 ZIC4	4.0	6.6073e-04	3.4292e-01	11.0	-
filter27 	MA0753.1 ZNF740	-1.0	4.5159e-05	2.3437e-02	10.0	-
filter27 	MA0767.1 GCM2	-2.0	3.7631e-02	1.9531e+01	9.0	+
filter27 	MA0807.1 TBX5	-3.0	5.0365e-02	2.6139e+01	8.0	+
filter27 	MA0810.1 TFAP2A(var.2)	4.0	1.6210e-02	8.4132e+00	8.0	-
filter27 	MA0811.1 TFAP2B	4.0	2.4731e-02	1.2836e+01	8.0	-
filter27 	MA0813.1 TFAP2B(var.3)	5.0	5.8338e-02	3.0278e+01	8.0	-
filter27 	MA0815.1 TFAP2C(var.3)	5.0	5.8338e-02	3.0278e+01	8.0	-
filter27 	MA0824.1 ID4	0.0	5.8629e-02	3.0428e+01	10.0	-
filter27 	MA0830.1 TCF4	0.0	3.7631e-02	1.9531e+01	10.0	-
filter27 	MA0872.1 TFAP2A(var.3)	5.0	5.5283e-02	2.8692e+01	8.0	+
filter27 	MA1099.1 Hes1	0.0	1.0468e-02	5.4330e+00	10.0	-
filter28 	MA0029.1 Mecom	-3.0	7.9940e-02	4.1489e+01	14.0	+
filter28 	MA0035.3 Gata1	-2.0	2.9938e-02	1.5538e+01	11.0	-
filter28 	MA0036.2 GATA2	-2.0	2.7250e-02	1.4143e+01	14.0	-
filter28 	MA0037.2 GATA3	-4.0	9.0609e-02	4.7026e+01	8.0	+
filter28 	MA0083.3 SRF	1.0	-6.3949e-13	-3.3189e-10	15.0	+
filter28 	MA0108.2 TBP	-2.0	2.0907e-03	1.0851e+00	15.0	+
filter28 	MA0109.1 HLTF	0.0	2.6326e-02	1.3663e+01	10.0	+
filter28 	MA0139.1 CTCF	1.0	2.1888e-02	1.1360e+01	18.0	+
filter28 	MA0140.2 GATA1::TAL1	-3.0	6.2144e-03	3.2253e+00	15.0	+
filter28 	MA0461.2 Atoh1	-1.0	1.4674e-02	7.6159e+00	10.0	-
filter28 	MA0465.1 CDX2	-4.0	7.4689e-02	3.8764e+01	11.0	-
filter28 	MA0482.1 Gata4	-2.0	2.3756e-02	1.2329e+01	11.0	+
filter28 	MA0485.1 Hoxc9	-1.0	1.7226e-02	8.9402e+00	13.0	-
filter28 	MA0494.1 Nr1h3::Rxra	1.0	5.0310e-02	2.6111e+01	18.0	+
filter28 	MA0497.1 MEF2C	0.0	4.0683e-02	2.1115e+01	15.0	-
filter28 	MA0502.1 NFYB	-3.0	5.6411e-02	2.9278e+01	15.0	-
filter28 	MA0505.1 Nr5a2	-2.0	6.1100e-02	3.1711e+01	15.0	+
filter28 	MA0523.1 TCF7L2	0.0	9.3222e-02	4.8382e+01	14.0	+
filter28 	MA0594.1 Hoxa9	-2.0	5.3318e-02	2.7672e+01	11.0	-
filter28 	MA0597.1 THAP1	-7.0	7.1906e-02	3.7319e+01	9.0	-
filter28 	MA0602.1 Arid5a	-3.0	5.0045e-03	2.5973e+00	14.0	+
filter28 	MA0607.1 Bhlha15	-2.0	6.7466e-03	3.5015e+00	8.0	+
filter28 	MA0615.1 Gmeb1	-1.0	9.7390e-02	5.0545e+01	17.0	-
filter28 	MA0623.1 Neurog1	-3.0	3.0322e-02	1.5737e+01	10.0	-
filter28 	MA0627.1 Pou2f3	-2.0	4.9109e-02	2.5488e+01	16.0	-
filter28 	MA0633.1 Twist2	-3.0	4.4023e-03	2.2848e+00	10.0	-
filter28 	MA0635.1 BARHL2	-1.0	7.3927e-02	3.8368e+01	10.0	-
filter28 	MA0650.1 HOXA13	-1.0	7.0858e-02	3.6776e+01	10.0	+
filter28 	MA0660.1 MEF2B	-1.0	6.4590e-02	3.3522e+01	12.0	+
filter28 	MA0668.1 NEUROD2	-1.0	2.7602e-02	1.4325e+01	10.0	+
filter28 	MA0669.1 NEUROG2	-1.0	2.7602e-02	1.4325e+01	10.0	+
filter28 	MA0678.1 OLIG2	-1.0	1.7031e-02	8.8392e+00	10.0	+
filter28 	MA0686.1 SPDEF	-3.0	9.1527e-02	4.7503e+01	11.0	-
filter28 	MA0698.1 ZBTB18	-2.0	3.5300e-02	1.8321e+01	13.0	-
filter28 	MA0773.1 MEF2D	-1.0	5.4693e-02	2.8386e+01	12.0	-
filter28 	MA0786.1 POU3F1	-6.0	7.3008e-02	3.7891e+01	12.0	+
filter28 	MA0817.1 BHLHE23	0.0	1.6363e-02	8.4926e+00	12.0	-
filter28 	MA0818.1 BHLHE22	-1.0	1.7031e-02	8.8392e+00	10.0	+
filter28 	MA0826.1 OLIG1	-1.0	1.6210e-02	8.4128e+00	10.0	-
filter28 	MA0827.1 OLIG3	-1.0	1.5424e-02	8.0053e+00	10.0	+
filter28 	MA0861.1 TP73	-1.0	8.7611e-02	4.5470e+01	17.0	+
filter28 	MA0878.1 CDX1	-1.0	7.5135e-02	3.8995e+01	9.0	+
filter28 	MA0896.1 Hmx1	0.0	5.0686e-02	2.6306e+01	17.0	-
filter28 	MA0901.1 HOXB13	-1.0	9.1053e-02	4.7257e+01	10.0	+
filter29 	MA0019.1 Ddit3::Cebpa	0.0	8.1456e-02	4.2276e+01	12.0	-
filter29 	MA0028.2 ELK1	-1.0	1.8485e-07	9.5937e-05	10.0	-
filter29 	MA0050.2 IRF1	8.0	2.0770e-02	1.0780e+01	12.0	+
filter29 	MA0062.2 Gabpa	1.0	3.4520e-11	1.7916e-08	10.0	-
filter29 	MA0076.2 ELK4	0.0	-3.0775e-13	-1.5972e-10	11.0	+
filter29 	MA0080.4 SPI1	-1.0	1.4312e-03	7.4281e-01	11.0	-
filter29 	MA0081.1 SPIB	-4.0	8.5491e-04	4.4370e-01	7.0	-
filter29 	MA0090.2 TEAD1	0.0	3.4785e-02	1.8053e+01	10.0	+
filter29 	MA0092.1 Hand1::Tcf3	-3.0	6.4000e-02	3.3216e+01	9.0	+
filter29 	MA0098.3 ETS1	-1.0	2.5097e-07	1.3025e-04	10.0	-
filter29 	MA0101.1 REL	2.0	3.2992e-02	1.7123e+01	8.0	+
filter29 	MA0107.1 RELA	2.0	4.0690e-02	2.1118e+01	8.0	+
filter29 	MA0122.2 NKX3-2	1.0	7.4375e-02	3.8601e+01	8.0	+
filter29 	MA0131.2 HINFP	0.0	2.5193e-05	1.3075e-02	12.0	+
filter29 	MA0136.2 ELF5	-1.0	5.4937e-09	2.8512e-06	11.0	-
filter29 	MA0137.3 STAT1	-3.0	2.3922e-02	1.2415e+01	9.0	-
filter29 	MA0144.2 STAT3	-3.0	2.5261e-02	1.3110e+01	9.0	-
filter29 	MA0152.1 NFATC2	-2.0	2.9741e-02	1.5436e+01	7.0	+
filter29 	MA0156.2 FEV	-1.0	1.8485e-07	9.5937e-05	10.0	-
filter29 	MA0470.1 E2F4	-1.0	1.2143e-02	6.3020e+00	11.0	-
filter29 	MA0471.1 E2F6	-1.0	1.0177e-02	5.2816e+00	11.0	-
filter29 	MA0473.2 ELF1	-1.0	5.4655e-07	2.8366e-04	11.0	-
filter29 	MA0474.2 ERG	-1.0	2.1564e-07	1.1192e-04	10.0	-
filter29 	MA0475.2 FLI1	-1.0	5.1875e-07	2.6923e-04	10.0	-
filter29 	MA0494.1 Nr1h3::Rxra	6.0	6.1130e-02	3.1727e+01	12.0	-
filter29 	MA0508.1 PRDM1	0.0	1.2147e-02	6.3043e+00	12.0	-
filter29 	MA0517.1 STAT1::STAT2	0.0	3.8850e-02	2.0163e+01	12.0	+
filter29 	MA0518.1 Stat4	0.0	4.1402e-04	2.1488e-01	12.0	-
filter29 	MA0519.1 Stat5a::Stat5b	-2.0	3.6660e-02	1.9027e+01	10.0	+
filter29 	MA0520.1 Stat6	-1.0	1.6862e-03	8.7512e-01	11.0	+
filter29 	MA0528.1 ZNF263	10.0	4.9787e-02	2.5840e+01	11.0	-
filter29 	MA0597.1 THAP1	-3.0	1.3336e-02	6.9215e+00	9.0	+
filter29 	MA0598.2 EHF	-1.0	2.9358e-07	1.5237e-04	11.0	-
filter29 	MA0606.1 NFAT5	-1.0	2.5201e-02	1.3079e+01	10.0	+
filter29 	MA0615.1 Gmeb1	1.0	5.1080e-02	2.6510e+01	12.0	-
filter29 	MA0616.1 Hes2	0.0	1.4140e-02	7.3388e+00	12.0	-
filter29 	MA0623.1 Neurog1	-1.0	5.2502e-02	2.7248e+01	10.0	-
filter29 	MA0624.1 NFATC1	-1.0	4.3211e-04	2.2426e-01	10.0	+
filter29 	MA0625.1 NFATC3	-1.0	1.2338e-03	6.4036e-01	10.0	+
filter29 	MA0640.1 ELF3	0.0	2.3568e-06	1.2232e-03	12.0	-
filter29 	MA0641.1 ELF4	-1.0	7.8386e-07	4.0682e-04	11.0	-
filter29 	MA0645.1 ETV6	-1.0	8.3983e-09	4.3587e-06	10.0	-
filter29 	MA0652.1 IRF8	-2.0	6.8883e-02	3.5750e+01	10.0	-
filter29 	MA0653.1 IRF9	-2.0	9.4234e-02	4.8908e+01	10.0	-
filter29 	MA0672.1 NKX2-3	1.0	7.3991e-02	3.8402e+01	9.0	+
filter29 	MA0673.1 NKX2-8	0.0	3.6578e-02	1.8984e+01	9.0	+
filter29 	MA0686.1 SPDEF	-1.0	8.2312e-05	4.2720e-02	11.0	-
filter29 	MA0687.1 SPIC	-1.0	1.0798e-03	5.6043e-01	11.0	-
filter29 	MA0695.1 ZBTB7C	1.0	5.8211e-02	3.0211e+01	11.0	+
filter29 	MA0698.1 ZBTB18	0.0	1.1886e-02	6.1689e+00	12.0	-
filter29 	MA0738.1 HIC2	-3.0	4.2822e-02	2.2225e+01	9.0	+
filter29 	MA0748.1 YY2	-1.0	5.5060e-02	2.8576e+01	11.0	-
filter29 	MA0751.1 ZIC4	-1.0	5.0215e-02	2.6062e+01	11.0	+
filter29 	MA0759.1 ELK3	-1.0	3.3987e-08	1.7639e-05	10.0	-
filter29 	MA0760.1 ERF	-1.0	1.8485e-07	9.5937e-05	10.0	-
filter29 	MA0761.1 ETV1	-1.0	5.8354e-08	3.0286e-05	10.0	-
filter29 	MA0762.1 ETV2	-1.0	7.6520e-06	3.9714e-03	11.0	-
filter29 	MA0763.1 ETV3	-1.0	1.3482e-07	6.9972e-05	10.0	-
filter29 	MA0764.1 ETV4	-1.0	9.7294e-08	5.0496e-05	10.0	-
filter29 	MA0765.1 ETV5	-1.0	8.2301e-08	4.2714e-05	10.0	-
filter29 	MA0772.1 IRF7	4.0	1.2518e-02	6.4970e+00	10.0	-
filter29 	MA0809.1 TEAD4	0.0	2.5201e-02	1.3079e+01	10.0	+
filter29 	MA0877.1 Barhl1	1.0	6.7193e-02	3.4873e+01	9.0	-
filter29 	MA0883.1 Dmbx1	3.0	6.5616e-02	3.4055e+01	12.0	-
